id,accident_id,flag,date,time,lng,lat
74,3101151201400308,1,2014-7-13,16:50:00,121.61732267238,31.01485177971
75,3101176201400101,1,2014-7-27,11:32:00,121.18213559199,31.046472694838
76,3101174201400135,2,2014-9-18,19:22:00,121.36736178735,31.098448706196
77,3101181201400367,1,2014-7-17,10:08:00,121.13295310661,31.143295660667
78,3101151201400365,1,2014-8-14,17:15:00,121.63227290958,31.28550624513
79,3101174201400086,1,2014-7-7,3:55:00,121.23549088882,31.007653384176
80,3102304201400076,1,2014-7-14,15:10:00,121.36155752374,31.743195895881
81,3101173201400080,1,2014-7-4,20:05:00,121.27416680464,31.024523734755
82,3101128201400189,2,2014-7-30,6:17:00,121.41376719538,31.142218076929
83,3101139201400138,1,2014-8-13,14:42:00,121.34944035078,31.307365327012
84,3101137201400119,1,2014-7-9,6:20:00,121.43202978682,31.349799883771
85,3101158201400296,1,2014-7-6,3:08:00,121.77508773657,31.059298227641
86,3101165201400082,1,2014-9-17,2:27:00,121.40256715911,30.802022745122
87,3101163201400081,1,2014-9-16,7:15:00,121.16588823398,30.896538347912
88,3101153201400379,1,2014-8-28,8:25:00,121.85311673156,31.081430170796
89,3101122201400170,1,2014-7-9,3:44:00,121.52214197007,30.989054381003
90,3101176201400116,2,2014-8-20,4:18:00,121.31075865886,31.099250839984
91,3101159201400297,1,2014-7-6,12:20:00,121.77668608258,30.986106921243
92,3101075201400062,1,2014-7-26,2:40:00,121.38437461304,31.289763403086
93,3101170201400084,1,2014-7-7,16:55:00,121.21379898555,31.103920690859
94,3101157201400290,1,2014-7-1,19:12:00,121.73206334387,31.161321743899
95,3101070201400090,1,2014-10-12,0:26:00,121.42836544684,31.265963582008
96,3101109201400031,1,2014-9-14,11:25:00,121.5195983758,31.270044785563
97,3101165201400089,1,2014-10-2,10:03:00,121.20347937313,30.894901926884
98,3101122201400185,2,2014-7-28,13:11:00,121.5235993459,31.058135683274
99,3101156201400559,1,2014-12-12,18:09:00,121.70186930324,31.210252137268
100,3102213201400016,1,2014-10-1,10:35:00,121.59134244905,31.364531572429
101,3101123201400195,1,2014-8-11,9:42:00,121.36987807493,31.121332054514
102,3101139201400123,2,2014-7-11,16:30:00,121.47387511133,31.334171552791
103,3101170201400142,2,2014-9-22,22:52:00,121.25394294188,31.116747989293
104,3101159201400306,1,2014-7-11,17:21:00,121.63227290958,31.28550624513
105,3101151201400371,1,2014-8-22,11:48:00,121.66849272608,31.243639468218
106,3101143201400124,1,2014-9-17,9:19:00,121.21820274955,31.356180996405
107,3101138201400171,1,2014-10-16,9:18:00,121.298841349,31.339927524535
108,3101157201400324,1,2014-7-23,18:10:00,121.77028927869,31.061623175504
109,3101154201400339,1,2014-8-1,9:33:00,121.8007496732,30.870264068705
110,3101150201400388,1,2014-9-10,15:07:00,121.68118942377,31.117616396708
111,3101152201400328,1,2014-7-25,21:50:00,121.74469256085,31.236731458632
112,3101126201400191,1,2014-8-3,14:50:00,121.52398254956,31.090776974862
113,3101178201400107,1,2014-8-4,18:20:00,121.24784302077,31.059651964628
114,3101179201400091,1,2014-7-12,8:14:00,121.1922430552,30.941933114626
115,3101163201400059,1,2014-8-26,10:18:00,121.16588823398,30.896538347912
116,3101125201400269,1,2014-10-29,17:20:00,121.42704931787,31.094783796244
117,3102235201400006,1,2014-12-3,16:07:00,121.61283740423,31.332478117465
118,3103013201400008,2,2014-10-3,5:16:00,121.29334879021,31.11478735724
119,3102301201400090,1,2014-8-15,19:30:00,121.57746468084,31.622725551125
120,3101127201400197,2,2014-8-14,7:26:00,121.12689847887,31.144389964241
121,3101122201400240,1,2014-10-4,12:40:00,121.43894086074,31.106950867134
122,3101138201400183,1,2014-10-28,7:48:00,121.5015936744,31.406843246996
123,3102305201400091,1,2014-8-18,7:40:00,121.60783377606,31.61372083139
124,3101129201400282,2,2014-11-13,17:44:00,121.33174135082,31.197646780631
125,3101152201400332,1,2014-7-28,10:25:00,121.85112602097,31.061862436008
126,3101182201400465,1,2014-10-6,9:55:00,121.226133464,31.181060549011
127,3103014201400006,2,2014-9-11,12:01:00,121.29308405958,31.114777386686
128,3101174201400117,2,2014-8-19,20:54:00,121.23766998575,31.080225967434
129,3101178201400127,1,2014-9-14,3:18:00,121.26233344143,31.022526047762
130,3101121201400224,2,2014-9-22,21:00:00,121.51394110641,31.101384746455
131,3101162201400076,1,2014-8-31,15:50:00,121.19080591909,30.856081123506
132,3101124201400253,1,2014-10-18,21:20:00,121.5599287431,31.083032867999
133,3101171201400103,1,2014-7-19,20:10:00,121.30012624837,31.010952048358
134,3101165201400090,1,2014-10-7,18:42:00,121.31110155824,30.801830215806
135,3101188201400370,1,2014-7-19,23:15:00,121.11979077585,31.200716502592
136,3101150201400311,1,2014-7-16,11:39:00,121.69883241617,31.192077062679
137,3101153201400373,1,2014-8-25,11:12:00,121.66716477721,31.283241387621
138,3101123201400194,1,2014-8-8,11:20:00,121.41376719538,31.142218076929
139,3101159201400463,1,2014-10-22,8:20:00,104.94560896536,36.690350490926
140,3101019201400019,1,2014-7-25,8:10:00,121.47871907287,31.204247389913
141,3101147201400116,1,2014-8-29,23:18:00,121.25621058209,31.445409164648
142,3101209201400105,1,2014-8-21,22:14:00,121.52909134594,30.844040572137
143,3101040201400050,2,2014-8-12,0:12:00,121.45704710929,31.191605657173
144,3101201201400091,1,2014-7-13,6:50:00,121.73660827568,30.952540626307
145,3101142201400150,1,2014-11-12,15:50:00,121.31228698734,31.247473008329
146,3102304201400118,1,2014-10-23,14:56:00,121.57746468084,31.622725551125
147,3101156201400318,1,2014-7-21,7:35:00,121.70186930324,31.210252137268
148,3101158201400375,1,2014-8-26,23:42:00,121.63177878945,31.241552299289
149,3101131201400161,1,2014-9-30,5:10:00,121.38275542006,31.318691555232
150,3101097201400033,2,2014-11-18,16:34:00,114.16170176527,39.76899447952
151,3101152201400314,1,2014-7-18,14:09:00,121.65317828978,31.087976882476
152,3101127201400201,1,2014-8-21,19:26:00,121.46096180882,31.114918185195
153,3101201201400096,1,2014-8-1,4:35:00,121.73660827568,30.952540626307
